,crossword_date,answers,clues,crossword_year
6740,2022-03-22,ALLAH,Deity of Islam,2022
6741,2022-03-22,SOIREE,Fancy evening party,2022
6742,2022-03-22,PUMPEDIRON,"Lifted weights, informally",2022
6743,2022-03-22,WAFFLEIRON,Breakfast appliance,2022
6744,2022-03-22,AGREEDTO,Shook on,2022
6745,2022-03-22,ZOOS,Places where you might find okapis and gnus (besides crossword puzzles!),2022
6746,2022-03-22,EGGS,___ Benedict,2022
6747,2022-03-22,SESTET,Six-line stanza,2022
6748,2022-03-22,FDA,"Vaccine approver, in brief",2022
6749,2022-03-22,Abbr.,Newspaper parts,2022
6750,2022-03-22,IRONFILING,Debris from welding or power drilling,2022
6751,2022-03-22,IRONMAIDEN,Heavy metal band whose name includes an actual heavy metal,2022
6752,2022-03-22,UMA,Actress Thurman,2022
6753,2022-03-22,PER,According to,2022
6754,2022-03-22,SHH,Movie theater reproof,2022
6755,2022-03-22,ESP,Mentalist's power,2022
6756,2022-03-22,CEE,Third letter in an alphabet song,2022
6757,2022-03-22,HERHONOR,Judge Judy title,2022
6758,2022-03-22,EBOOKS,Kindle purchases,2022
6759,2022-03-22,IUD,"Birth control option, for short",2022
6760,2022-03-22,GEE,"""I hadn't thought of it that way""",2022
6761,2022-03-22,ELMIRA,New York city where Mark Twain is buried,2022
6762,2022-03-22,EASEIN,"Enter gingerly, as a hot tub",2022
6763,2022-03-22,SPARSE,Few and far between,2022
6764,2022-03-22,SUNSET,"Slowly phase out, in lingo",2022
6765,2022-03-22,GOSEE,"""Look for yourself""",2022
6766,2022-03-22,SCAB,It may cover a cut,2022
6767,2022-03-22,KATE,Feminist Millett who popularized the concept of the patriarchy,2022
6768,2022-03-22,ELM,Stately tree,2022
6769,2022-03-22,NIA,Actress Long,2022
6770,2022-03-22,TAG,"@, as a verb",2022
6771,2022-03-23,BRUT,"Quite dry, but sparkling?",2022
6772,2022-03-23,BIRD,Swallow or duck,2022
6773,2022-03-23,HARP,Instrument with 47 strings and seven pedals,2022
6774,2022-03-23,BONA,___ fide,2022
6775,2022-03-23,TRUE,Proven,2022
6776,2022-03-23,PUREE,"Hummus, e.g.",2022
6777,2022-03-23,QUICKSALE,FLIP,2022
6778,2022-03-23,EFILE,Paperless return option,2022
6779,2022-03-23,SETTO,Altercation,2022
6780,2022-03-23,EPICFAIL,FLOP,2022
6781,2022-03-23,FLEA,Itsy-bitsy biter,2022
6782,2022-03-23,ENLISTS,Volunteers,2022
6783,2022-03-23,CASUALSANDAL,FLIP-FLOP,2022
6784,2022-03-23,HILL,"Metonym for the U.S. Congress, with ""the""",2022
6785,2022-03-23,LIZ,Cheney in the House,2022
6786,2022-03-23,SYNCS,Matches up,2022
6787,2022-03-23,ADA,Mathematician Lovelace,2022
6788,2022-03-23,BEATLES,"Rock band that memorably played Carnegie Hall on 2/12/1964, with ""the""",2022
6789,2022-03-23,ELI,One of the Manning brothers,2022
6790,2022-03-23,TABOO,Verboten,2022
6791,2022-03-23,EAT,Polish off,2022
6792,2022-03-23,GOOD,Goal of philanthropy,2022
6793,2022-03-23,POLICYCHANGE,FLIP-FLOP,2022
6794,2022-03-23,ADDISON,"Dr. Montgomery on ""Grey's Anatomy""",2022
6795,2022-03-23,SHAM,Fancy pillowcase,2022
6796,2022-03-23,COINTOSS,FLIP,2022
6797,2022-03-23,RENTS,"Doesn't buy, say",2022
6798,2022-03-23,UNTIE,Make a knot not?,2022
6799,2022-03-23,PLUNKDOWN,FLOP,2022
6800,2022-03-23,TUTOR,Education professional,2022
6801,2022-03-23,OUZO,Drink of Athens,2022
6802,2022-03-23,AVIA,Asics competitor,2022
6803,2022-03-23,ETON,Famed English boarding school,2022
6804,2022-03-23,TROD,Stepped,2022
6805,2022-03-23,YANG,Andrew who ran for president and mayor of New York City,2022
6806,2022-03-23,BBQS,"Cookouts, for short",2022
6807,2022-03-23,ROUE,Cad,2022
6808,2022-03-23,UNIT,"Newton, for one",2022
6809,2022-03-23,TACTFUL,"Like whatever comes after ""How should I put this?""",2022
6810,2022-03-23,BTS,"""Dynamite"" boy band",2022
6811,2022-03-23,IRA,"Part of a nest egg, in brief",2022
6812,2022-03-23,RULE,"Word that may be defiantly rhymed with ""schmool""",2022
6813,2022-03-23,DEEPEN,Intensify,2022
6814,2022-03-23,HUFFILY,With a chip on one's shoulder,2022
6815,2022-03-23,ARIAS,"Challenging soprano pieces, say",2022
6816,2022-03-23,RELIT,Kindled anew,2022
6817,2022-03-23,PEELS,Pre-pares potatoes?,2022
6818,2022-03-23,PECLASS,"Place to play dodgeball, informally",2022
6819,2022-03-23,KOLA,Caffeine nut,2022
6820,2022-03-23,Abbr.,Many a swing voter,2022
6821,2022-03-23,ELLE,Magazine that sponsors Women in Hollywood awards,2022
6822,2022-03-23,ASIA,"Home to more than 2,300 languages",2022
6823,2022-03-23,CHAT,Zoom window,2022
6824,2022-03-23,AIDA,Verdi opera set in ancient Egypt,2022
6825,2022-03-23,SLAB,It's a piece of cake!,2022
6826,2022-03-23,AZTEC,Culture that introduced popcorn to the world,2022
6827,2022-03-23,NEON,Light element,2022
6828,2022-03-23,CLOG,One of a pair in the mule family?,2022
6829,2022-03-23,SIDE,Pro or con,2022
6830,2022-03-23,BOOSTER,"Third shot, for many",2022
6831,2022-03-23,LAYS,Big name in chips,2022
6832,2022-03-23,ETCH,"Make one's mark, in a way",2022
6833,2022-03-23,OPINION,Polling subject,2022
6834,2022-03-23,GAMEDAY,Time for tailgating,2022
6835,2022-03-23,LOO,___ roll (Brits' term for toilet paper),2022
6836,2022-03-23,INSPOT,Where the cool kids go,2022
6837,2022-03-23,HARK,"""Listen!""",2022
6838,2022-03-23,ACUTE,Less than right,2022
6839,2022-03-23,DONUT,Food with a hole,2022
6840,2022-03-23,DITTO,"""So do I""",2022
6841,2022-03-23,SLUR,"Curved line over a series of notes, in sheet music",2022
6842,2022-03-23,NOVA,Flare up?,2022
6843,2022-03-23,TWIN,"Single bed, curiously",2022
6844,2022-03-23,SNAG,"Cause for a run, maybe",2022
6845,2022-03-23,UZO,Emmy-winning actress Aduba,2022
6846,2022-03-23,NOD,Wordlessly agree,2022
6847,2022-03-24,CFO,Big position for an M.B.A.,2022
6848,2022-03-24,SPAM,Email folder,2022
6849,2022-03-24,BOSOM,___ buddy,2022
6850,2022-03-24,URDU,"Language that gave us ""pajamas""",2022
6851,2022-03-24,URSA,___ Minor,2022
6852,2022-03-24,INTRO,Emcee's warm-up,2022
6853,2022-03-24,RAINBARRELS,Sustainable water receptacles,2022
6854,2022-03-24,REECE,Sports-star-turned-model Gabrielle,2022
6855,2022-03-24,SUSHIBAR,Place to order sake and sashimi,2022
6856,2022-03-24,MATHCLASS,Where values may be taught,2022
6857,2022-03-24,Abbr.,Summer setting for Toronto,2022
6858,2022-03-24,SHIN,Where the tibia is,2022
6859,2022-03-24,AHEM,Attention-getter,2022
6860,2022-03-24,STYX,"""Mr. Roboto"" band",2022
6861,2022-03-24,EMBARGOED,Banned from trade or commerce,2022
6862,2022-03-24,TAPTAP,Sound check sound,2022
6863,2022-03-24,TASKBAR,Strip of computer shortcuts,2022
6864,2022-03-24,PUR,Brita competitor,2022
6865,2022-03-24,ICON,Revered figure,2022
6866,2022-03-24,EBERT,Half of an old movie duo,2022
6867,2022-03-24,PERU,Machu Picchu locale,2022
6868,2022-03-24,EAT,Have a little lamb?,2022
6869,2022-03-24,ARON,Elvis Presley's middle name,2022
6870,2022-03-24,EGGNOG,Seasonal drink,2022
6871,2022-03-24,DISEMBARK,Get off,2022
6872,2022-03-24,SARA,New York City's ___ Delano Roosevelt Park,2022
6873,2022-03-24,MINIBAR,Where you might find very little liquor,2022
6874,2022-03-24,LOKI,Marvel mischief-maker,2022
6875,2022-03-24,USC,East Coast and West Coast educational inits.,2022
6876,2022-03-24,PROTECTED,Like many endangered species,2022
6877,2022-03-24,PINTA,Fastest of three famous ships,2022
6878,2022-03-24,SIKHS,Many Bhangra dancers,2022
6879,2022-03-24,RAISETHEBAR,"Heighten expectations, say ... or a hint to entering four answers in this puzzle",2022
6880,2022-03-24,SLEET,Some nasty weather,2022
6881,2022-03-24,ISUP,"""The jig ___!""",2022
6882,2022-03-24,DIVEBAR,Shabby establishment,2022
6883,2022-03-24,TERRY,Towel cloth,2022
6884,2022-03-24,OHMY,"""Goodness me!""",2022
6885,2022-03-24,PET,Stroke ... or the object of strokes,2022
6886,2022-03-24,CURSE,Malediction,2022
6887,2022-03-24,FRAUD,Credit card issue,2022
6888,2022-03-24,ODIST,Poet who's full of praise,2022
6889,2022-03-24,SUR,California's Big ___,2022
6890,2022-03-24,PREMIX,Blend before use,2022
6891,2022-03-24,ASLAN,Lion of Narnia,2022
6892,2022-03-24,MAST,Overseas post?,2022
6893,2022-03-24,BIRCHBARK,Traditional canoe material,2022
6894,2022-03-24,ONELEG,What a pirouette is performed on,2022
6895,2022-03-24,STEAMOPEN,"Secretly unseal, in a way",2022
6896,2022-03-24,ORCS,Tolkien monsters,2022
6897,2022-03-24,MOES,Homer's local watering hole,2022
6898,2022-03-24,UNH,Home of some N.C.A.A. Wildcats,2022
6899,2022-03-24,BARISTA,One with the grounds to serve you?,2022
6900,2022-03-24,HAMSTEAK,Nonkosher entree,2022
6901,2022-03-24,HYPERBARIC,Like oxygen therapy chambers,2022
6902,2022-03-24,Abbr.,Subway stop,2022
6903,2022-03-24,EAR,Word with dog or elephant,2022
6904,2022-03-24,EURO,100-cent unit,2022
6905,2022-03-24,DRUG,"Acetaminophen, for one",2022
6906,2022-03-24,TIED,Even,2022
6907,2022-03-24,ACAI,Bowl berry,2022
6908,2022-03-24,POTSMOKER,High-minded sort?,2022
6909,2022-03-24,TEN,Part of a royal flush,2022
6910,2022-03-24,BOK,___ choy,2022
6911,2022-03-24,PGA,Org. for paid drivers,2022
6912,2022-03-24,AMNESTY,Official pardon,2022
6913,2022-03-24,GRIPE,Complaint,2022
6914,2022-03-24,EITHER,This or that,2022
6915,2022-03-24,SODIUM,About 40% of table salt,2022
6916,2022-03-24,LEASH,Lead,2022
6917,2022-03-24,UNHIP,Not cool,2022
6918,2022-03-24,STEVE,"""Stone Cold"" ___ Austin (TV host/wrestler)",2022
6919,2022-03-24,CABARET,Club with dinner and a show,2022
6920,2022-03-24,PSST,Attention-getter,2022
6921,2022-03-24,RILE,"Provoke, with ""up""",2022
6922,2022-03-24,TRIO,"The good fairies in ""Sleeping Beauty,"" e.g.",2022
6923,2022-03-24,ITD,"""___ be great if ...""",2022
6924,2022-03-24,SPY,Person with intelligence,2022
6925,2022-03-25,ITEMIZE,Break down fully,2022
6926,2022-03-25,RECIPES,They might help with the dishes,2022
6927,2022-03-25,LOVECONQUERSALL,"Adage attributed to Virgil's ""Eclogue X""",2022
6928,2022-03-25,LEADADOUBLELIFE,"Not be completely open with everyone, to put it mildly",2022
6929,2022-03-25,STL,Letters seen on N.F.L. scoreboards between 1995 and 2015,2022
6930,2022-03-25,NISI,"Unless, to a lawyer",2022
6931,2022-03-25,EENIE,Kids' rhyme starter,2022
6932,2022-03-25,OUTTA,"""___ sight""",2022
6933,2022-03-25,CRUD,"""Fiddlesticks!""",2022
6934,2022-03-25,TSP,4.92892 ml,2022
6935,2022-03-25,UTAH,"Where to see license plates that say ""Greatest Snow on Earth""",2022
6936,2022-03-25,CAKES,Encrusts,2022
6937,2022-03-25,ASHY,"Gray, in a way",2022
6938,2022-03-25,MOTEL,Alternative to an autocamp,2022
6939,2022-03-25,IQTEST,Exam where 100 is not a perfect score,2022
6940,2022-03-25,SEEME,Dreaded words from a teacher,2022
6941,2022-03-25,RUE,"Stew over, say",2022
6942,2022-03-25,SHEDS,Loses,2022
6943,2022-03-25,ENAMEL,Crown topper,2022
6944,2022-03-25,TAXIS,Prepares to take off,2022
6945,2022-03-25,ABED,Sacked out,2022
6946,2022-03-25,TESLA,Car with open-source patents,2022
6947,2022-03-25,NCAA,Org. that was the subject of a 2021 Supreme Court antitrust ruling,2022
6948,2022-03-25,NED,"Maude's widower on ""The Simpsons""",2022
6949,2022-03-25,CENT,Minimal change,2022
6950,2022-03-25,MADAM,Palindromic title,2022
6951,2022-03-25,CHINA,Traditional 20th wedding anniversary gift,2022
6952,2022-03-25,ISIS,Goddess of fertility,2022
6953,2022-03-25,VEG,Chill,2022
6954,2022-03-25,HATERSGONNAHATE,Mantra in the face of criticism,2022
6955,2022-03-25,OVEROPINIONATED,Conceitedly dogmatic,2022
6956,2022-03-25,REDFLAG,Cause for concern,2022
6957,2022-03-25,PRAYERS,What father knows best?,2022
6958,2022-03-25,ILLS,Pandora releases,2022
6959,2022-03-25,TOETOTOE,Like some confrontations,2022
6960,2022-03-25,EVALUATE,Judge,2022
6961,2022-03-25,MED,___ school,2022
6962,2022-03-25,ICANT,Defeatist's wail,2022
6963,2022-03-25,ZODIAC,Group of signs,2022
6964,2022-03-25,ENOS,Nephew of Cain and Abel,2022
6965,2022-03-25,RUB,Difficulty,2022
6966,2022-03-25,EEL,Member of the order Anguilliformes,2022
6967,2022-03-25,CREED,Something to believe in,2022
6968,2022-03-25,ISLE,Man is one,2022
6969,2022-03-25,PAINTS,Puts on a coat,2022
6970,2022-03-25,ELFISH,Mischief-prone,2022
6971,2022-03-25,SLEEPY,Somnolent,2022
6972,2022-03-25,QUICKQUESTION,"""I just need to know this one thing ...""",2022
6973,2022-03-25,THEMED,Like many crossword puzzles (though not this one),2022
6974,2022-03-25,RETELL,"Spin, as old yarn?",2022
6975,2022-03-25,USE,Deploy,2022
6976,2022-03-25,UMS,Speakers' hesitations,2022
6977,2022-03-25,AIRMEN,"Aces, of a sort",2022
6978,2022-03-25,ATHAND,Within reach,2022
6979,2022-03-25,LEN,"Canadian band with the 1999 top 10 hit ""Steal My Sunshine""",2022
6980,2022-03-25,SST,"Boomer that went bust, in brief",2022
6981,2022-03-25,EXCAVATE,Really dig,2022
6982,2022-03-25,DIAMETER,"The sun's is approximately 865,370 miles",2022
6983,2022-03-25,SSA,Govt. org. since 1946,2022
6984,2022-03-25,ATE,Cleared one's cookies?,2022
6985,2022-03-25,ANCHOR,Something that's thrown out while using it,2022
6986,2022-03-25,BEHAVE,Act one's age,2022
6987,2022-03-25,EDITED,"Minced words, say",2022
6988,2022-03-25,AMINOR,"Key of Beethoven's ""Für Elise""",2022
6989,2022-03-25,CAROL,Winter air,2022
6990,2022-03-25,ASANA,"The crane pose, for one",2022
6991,2022-03-25,NERF,Squishy material,2022
6992,2022-03-25,SNIP,Short cut,2022
6993,2022-03-25,GEDS,"What some dropouts go on to get, in brief",2022
6994,2022-03-25,SPA,Rest area,2022
6995,2022-03-25,GIG,___ economy,2022
6996,2022-03-25,HAY,Baleful?,2022
6997,2022-03-26,BRANDISH,Wave one's arms?,2022
6998,2022-03-26,ORALB,Maker of some replacement heads,2022
6999,2022-03-26,SEEDOUBLE,"Lose focus, in a way",2022
7000,2022-03-26,LANAI,Sight from Maui's west shore,2022
7001,2022-03-26,MRSANDMAN,"Classic song with the line ""Give him a lonely heart like Pagliacci / And lots of wavy hair like Liberace""",2022
7002,2022-03-26,DITTO,"""The same""",2022
7003,2022-03-26,OLE,Fan belt?,2022
7004,2022-03-26,PEST,Headache,2022
7005,2022-03-26,RELIEF,Load off,2022
7006,2022-03-26,KINDA,Not totes,2022
7007,2022-03-26,FEN,Mire,2022
7008,2022-03-26,GRU,Repeated voice role for Steve Carell,2022
7009,2022-03-26,ENTIRE,Lacking zip?,2022
7010,2022-03-26,PAW,"""Duke"" for Marmaduke",2022
7011,2022-03-26,TOME,Item on a library shelf,2022
7012,2022-03-26,REALORIGINAL,"Sarcastic ""Oh, like you thought of that yourself""",2022
7013,2022-03-26,CANIGETANAMEN,"""Who's with me?""",2022
7014,2022-03-26,CUDDLEPUDDLE,Horizontal group hug session,2022
7015,2022-03-26,HTML,Code with tags,2022
7016,2022-03-26,RES,Like some telephone nos.,2022
7017,2022-03-26,SALADS,"What ""chicken"" and ""egg"" are examples of",2022
7018,2022-03-26,ELI,Philanthropist Broad,2022
7019,2022-03-26,Abbr.,"Polaroid's SX-70 camera, for one",2022
7020,2022-03-26,PYLON,Traffic marker,2022
7021,2022-03-26,MOTLEY,Ragtag,2022
7022,2022-03-26,FIFA,Best-selling sports video game franchise,2022
7023,2022-03-26,Abbr.,"Bank in London, for example",2022
7024,2022-03-26,LOOIE,"West Point grad, informally",2022
7025,2022-03-26,ALLIGATOR,"Animal that can grow up to 3,000 teeth in its lifetime",2022
7026,2022-03-26,ASNAP,Child's play,2022
7027,2022-03-26,SAYNOMORE,"""I've heard enough""",2022
7028,2022-03-26,BEERS,Ones making the rounds?,2022
7029,2022-03-26,SWANSONG,Final act,2022
7030,2022-03-26,BERLIN,Home to Museum Island,2022
7031,2022-03-26,RESENT,Begrudge,2022
7032,2022-03-26,ADA,Tube letters,2022
7033,2022-03-26,NONPAREIL,Ne plus ultra,2022
7034,2022-03-26,DUDE,Bro,2022
7035,2022-03-26,IBMS,Watson and others,2022
7036,2022-03-26,SLAT,Something found under a mattress,2022
7037,2022-03-26,HEN,Female salmon,2022
7038,2022-03-26,OLDEN,Hoary,2022
7039,2022-03-26,RAIL,Inveigh (against),2022
7040,2022-03-26,ANTIGONE,Sophocles heroine,2022
7041,2022-03-26,LATERMAN,"""Peace, bro""",2022
7042,2022-03-26,BIOFUEL,"Algae, at times",2022
7043,2022-03-26,SMOKE,"Draw on, in a way",2022
7044,2022-03-26,REWINDS,Goes back to the beginning,2022
7045,2022-03-26,DIRNDL,Alpine folk dress,2022
7046,2022-03-26,FARAD,Supercapacitor unit,2022
7047,2022-03-26,EAGERLY,With gusto,2022
7048,2022-03-26,POTUS,Washington nickname,2022
7049,2022-03-26,TIMELY,Of the moment,2022
7050,2022-03-26,LEPER,Outcast,2022
7051,2022-03-26,GALAPAGOS,"Setting for Melville's ""The Encantadas""",2022
7052,2022-03-26,CUTLOOSE,Live a little,2022
7053,2022-03-26,ADMITONE,Words on a ticket,2022
7054,2022-03-26,CHEMLAB,Place where students can find solutions,2022
7055,2022-03-26,ALSTON,"Charles ___, artist whose bust of M.L.K. Jr. was the first image of an African American displayed at the White House",2022
7056,2022-03-26,DOTORG,The end of Wikipedia?,2022
7057,2022-03-26,SNARE,"Ostinato provider in Ravel's ""Boléro""",2022
7058,2022-03-26,SEEPS,Oozes,2022
7059,2022-03-26,LIAR,"""Not so!""",2022
7060,2022-03-26,FLAW,Imperfection,2022
7061,2022-03-26,ILYA,Slavic form of Elijah,2022
7062,2022-03-26,FINN,"Member of the world's happiest people, per repeated World Happiness Reports",2022
7063,2022-03-26,ASS,"Something of your neighbor's not to covet, per the Ten Commandments",2022
7064,2022-03-26,AMO,Te-___ (Mexican cigar brand),2022
7065,2022-03-27,ATTESTS,Swears (to),2022
7066,2022-03-27,SOCAL,L.A. region,2022
7067,2022-03-27,ADASTRA,"Motto meaning ""to the stars""",2022
7068,2022-03-27,GROCERY,Place with carts,2022
7069,2022-03-27,UNHIP,Square,2022
7070,2022-03-27,CONGEAL,What oil may do in frigid temperatures,2022
7071,2022-03-27,EUROVAN,1990s-2000s Volkswagen seven-seater,2022
7072,2022-03-27,ITEMS,Things,2022
7073,2022-03-27,HECTARE,Overseas land measure,2022
7074,2022-03-27,SET,Not needing a thing,2022
7075,2022-03-27,ECCE,"""___ homo""",2022
7076,2022-03-27,IOS,Siri uses it,2022
7077,2022-03-27,GERI,Halliwell a.k.a. Ginger Spice,2022
7078,2022-03-27,REX,Dino friend of Buzz Lightyear,2022
7079,2022-03-27,ISNT,"""___ it ironic?""",2022
7080,2022-03-27,RAMPAGE,Storm,2022
7081,2022-03-27,SEND,What an up arrow might mean,2022
7082,2022-03-27,ALLOW,Green-light,2022
7083,2022-03-27,LIMESTONE,Approximately 5.5 million tons of it was used to build [see circled letters],2022
7084,2022-03-27,NORMA,Bellini opera that takes place in Gaul,2022
7085,2022-03-27,SYLLOGISM,"A = B, B = C, ergo A = C, e.g.",2022
7086,2022-03-27,RENTTOOWN,Purchase plan,2022
7087,2022-03-27,TRAINER,"Sneaker, in British lingo",2022
7088,2022-03-27,OFTHE,See 5-Down,2022
7089,2022-03-27,DOWNPAT,Committed to memory,2022
7090,2022-03-27,OAS,Western Hemisphere grp.,2022
7091,2022-03-27,DRAW,Gunslinger's cry,2022
7092,2022-03-27,ABE,Former Japanese P.M. Shinzo ___,2022
7093,2022-03-27,TOGO,Country between Ghana and Benin,2022
7094,2022-03-27,SHE,Word repeatedly said while plucking petals,2022
7095,2022-03-27,TERSE,Clipped,2022
7096,2022-03-27,NAY,Opposing vote from a horse?,2022
7097,2022-03-27,AWARD,Blue ribbon or gold star,2022
7098,2022-03-27,STORY,Yarn,2022
7099,2022-03-27,ENCRYPT,"Make secret, in a way",2022
7100,2022-03-27,SLEEP,A chance to dream,2022
7101,2022-03-27,KEEPS,It's often played for,2022
7102,2022-03-27,EBAY,"Website with an ""Everything Else"" category",2022
7103,2022-03-27,AAAS,Some small batteries,2022
7104,2022-03-27,DFLAT,C sharp equivalent,2022
7105,2022-03-27,INES,Mexican poet Juana ___ de la Cruz,2022
7106,2022-03-27,LIP,Sass,2022
7107,2022-03-27,MMA,U.F.C. fighting style,2022
7108,2022-03-27,TESH,Radio host John,2022
7109,2022-03-27,NOB,"Head, in slang",2022
7110,2022-03-27,CAST,Play group,2022
7111,2022-03-27,SAP,Frequent victim of an April fool,2022
7112,2022-03-27,INCH,Creep,2022
7113,2022-03-27,Abbr.,Municipal facility,2022
